id,rule_id,original_rule_id,xPath,parent,realName,ECA,operator,nextOperator,value,completeName
678,243,f96e3552-465b-4689-baa5-a9f4cf30f275,technology/light/@state,greatluminaire,state,condition,equal,rule,OFF,greatluminaire-state
679,243,f96e3552-465b-4689-baa5-a9f4cf30f275,Alarms,alarms,alarms,action,OPERATOR,sequential,alarm text,alarms-alarms
680,243,f96e3552-465b-4689-baa5-a9f4cf30f275,applianceState/All/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
681,244,42376ba2-e23a-497c-8903-ab47d367553a,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,condition,inside,and,ENTRANCE,relativeposition-typeofproximity
682,244,42376ba2-e23a-497c-8903-ab47d367553a,technology/light/@state,entrancelight,state,condition,equal,rule,ON,entrancelight-state
683,244,42376ba2-e23a-497c-8903-ab47d367553a,applianceState/Entrance/allLight,entrance,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,entrance-alllight
684,244,42376ba2-e23a-497c-8903-ab47d367553a,Reminders,reminders,reminders,action,OPERATOR,none,Someone at the entrance,reminders-reminders
685,245,dd3e446e-ea09-4edd-a780-f0611307d2c8,technology/appliance/@door,fridge,door,event,equal,rule,OPEN,fridge-door
686,245,dd3e446e-ea09-4edd-a780-f0611307d2c8,Reminders,reminders,reminders,action,OPERATOR,none,Check the expiration date of the milk,reminders-reminders
687,246,c67dab1b-a799-4dce-b705-61178fb06b66,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,event,inside,rule,HOUSE,relativeposition-typeofproximity
688,246,c67dab1b-a799-4dce-b705-61178fb06b66,applianceState/all/allLight,all,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,all-alllight
689,246,c67dab1b-a799-4dce-b705-61178fb06b66,Alarms,alarms,alarms,action,OPERATOR,none,I turned off all the lights in the house,alarms-alarms
690,247,89e51888-9138-4775-a3b3-84cb5959c4d2,environment/currentWeather/@rain,currentweather,rain,event,equal,and,true,currentweather-rain
691,247,89e51888-9138-4775-a3b3-84cb5959c4d2,environment/dateTime/@localTime,datetime,localtime,condition,equal,rule,00:00,datetime-localtime
692,247,89e51888-9138-4775-a3b3-84cb5959c4d2,Reminders,reminders,reminders,action,OPERATOR,none,Remember to take the umbrella,reminders-reminders
693,248,f769a205-6ee9-4ad2-aa67-9a978d0f8630,environment/@smokeSensor,kitchen,smokesensor,event,equal,and,true,kitchen-smokesensor
694,248,f769a205-6ee9-4ad2-aa67-9a978d0f8630,environment/@windowSensor,kitchen,windowsensor,condition,equal,rule,CLOSE,kitchen-windowsensor
695,248,f769a205-6ee9-4ad2-aa67-9a978d0f8630,Alarms,alarms,alarms,action,OPERATOR,parallel,alarm text,alarms-alarms
696,248,f769a205-6ee9-4ad2-aa67-9a978d0f8630,applianceState/all/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
697,249,7994ea01-7763-4b85-9d50-219f6f7630c8,user/activity/sleep/@sleepDuration,sleep,sleepduration,event,morethen,and,15,sleep-sleepduration
698,249,7994ea01-7763-4b85-9d50-219f6f7630c8,technology/light/@state,bedroomlight,state,condition,equal,rule,ON,bedroomlight-state
699,249,7994ea01-7763-4b85-9d50-219f6f7630c8,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bedroom-alllight
700,249,7994ea01-7763-4b85-9d50-219f6f7630c8,Reminders,reminders,reminders,action,OPERATOR,none,Even today you fell asleep with the light on ...,reminders-reminders
701,250,8954a617-90b2-4c33-8897-810e44570ac3,technology/appliance/@door,fridge,door,event,equal,rule,OPEN,fridge-door
702,250,8954a617-90b2-4c33-8897-810e44570ac3,Reminders,reminders,reminders,action,OPERATOR,none,Do not keep the refrigerator door open longer than necessary,reminders-reminders
703,251,62616b7b-76f1-4e06-a071-c5bf92ed10ab,environment/@lightLevel,bathroom,lightlevel,condition,equal,rule,NO_LIGHT,bathroom-lightlevel
704,251,62616b7b-76f1-4e06-a071-c5bf92ed10ab,applianceState/Bathroom/allLight,bathroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bathroom-alllight
705,251,62616b7b-76f1-4e06-a071-c5bf92ed10ab,Reminders,reminders,reminders,action,OPERATOR,none,You left the lights turn on in the bathroom....again Charles. I took care of it,reminders-reminders
706,252,c4ae619c-7991-4817-8d08-113d66e208b5,environment/currentWeather/@rain,currentweather,rain,event,equal,and,true,currentweather-rain
707,252,c4ae619c-7991-4817-8d08-113d66e208b5,environment/@windowSensor,livingroom,windowsensor,condition,equal,rule,OPEN,livingroom-windowsensor
708,252,c4ae619c-7991-4817-8d08-113d66e208b5,Reminders,reminders,reminders,action,OPERATOR,none,"Charles, has just started raining, you should close the windows in the livingroom",reminders-reminders
709,253,c34b77c6-60ac-4799-8589-d5c8aa9717a5,environment/@noiseLevel,kitchen,noiselevel,condition,morethen,and,1,kitchen-noiselevel
710,253,c34b77c6-60ac-4799-8589-d5c8aa9717a5,technology/light/@state,bedroomportablelight,state,condition,equal,rule,ON,bedroomportablelight-state
711,253,c34b77c6-60ac-4799-8589-d5c8aa9717a5,Alarms,alarms,alarms,action,OPERATOR,parallel,I'm pretty sure you don't need the lights turn on in your bedroom right now Charles,alarms-alarms
712,253,c34b77c6-60ac-4799-8589-d5c8aa9717a5,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bedroom-alllight
713,254,52fe7593-a3bb-4724-8748-6e71c20af1e9,user/position/timeInsideARoom/@timeInsideKitchen,timeinsidearoom,timeinsidekitchen,event,morethen,and,1,timeinsidearoom-timeinsidekitchen
714,254,52fe7593-a3bb-4724-8748-6e71c20af1e9,technology/light/@state,kitchenlight,state,condition,equal,rule,OFF,kitchenlight-state
715,254,52fe7593-a3bb-4724-8748-6e71c20af1e9,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,kitchen-alllight
716,254,52fe7593-a3bb-4724-8748-6e71c20af1e9,Reminders,reminders,reminders,action,OPERATOR,none,I took the liberty of turning the lights on Charles. You are quiet short-sighted though,reminders-reminders
717,255,b6bb0f38-4c8a-4bdb-be5a-5174955ae28c,technology/appliance/@door,fridge,door,event,equal,rule,OPEN,fridge-door
718,255,b6bb0f38-4c8a-4bdb-be5a-5174955ae28c,Reminders,reminders,reminders,action,OPERATOR,none,Close the fridge,reminders-reminders
719,256,f03c5777-7504-46b6-a131-1372ec560453,environment/sensors/@door,entrance,doorsensor,condition,equal,rule,CLOSE,entrance-doorsensor
720,256,f03c5777-7504-46b6-a131-1372ec560453,Reminders,reminders,reminders,action,OPERATOR,NEXTOPERATOR,Warning! entrance door is open,reminders-reminders
721,256,f03c5777-7504-46b6-a131-1372ec560453,applianceState/all/allLight,home,alllight,action,OPERATOR,NEXTOPERATOR,invokeFunctions:changeApplianceState,home-alllight
722,257,ba3a8e1a-637e-40f7-ac9a-3b0491d9e51c,environment/weather/currentWeather/@outdoorTemperature,todayweather,outdoortemperature,event,lessthen,and,10,todayweather-outdoortemperature
723,257,ba3a8e1a-637e-40f7-ac9a-3b0491d9e51c,environment/sensors/@temperature,bedroom,temperature,condition,lessthen,rule,18,bedroom-temperature
724,257,ba3a8e1a-637e-40f7-ac9a-3b0491d9e51c,Reminders,reminders,reminders,action,OPERATOR,NEXTOPERATOR,turn on the heaters!,reminders-reminders
725,258,207b26a0-fd92-49a9-9e25-a87801ad0582,environment/sensors/@smokeSensor,kitchen,smokesensor,event,equal,and,VALUE,kitchen-smokesensor
726,258,207b26a0-fd92-49a9-9e25-a87801ad0582,technology/appliance/@door,microwave,door,condition,equal,rule,CLOSE,microwave-door
727,258,207b26a0-fd92-49a9-9e25-a87801ad0582,Reminders,reminders,reminders,action,OPERATOR,NEXTOPERATOR,The food is burned!,reminders-reminders
728,258,207b26a0-fd92-49a9-9e25-a87801ad0582,applianceState/Kitchen/lightColor,kitchen,hue color light kitchen,action,OPERATOR,NEXTOPERATOR,update:lightColor,kitchen-hue color light kitchen
729,259,317223e4-7ba2-423d-9e0b-234370cd6093,XPATH,relativeposition,typeofproximity,event,inside,NEXTOPERATOR,bedroom,relativeposition-typeofproximity
730,259,317223e4-7ba2-423d-9e0b-234370cd6093,Reminders,reminders,reminders,action,OPERATOR,NEXTOPERATOR,"Wake up, it's your birthday!!",reminders-reminders
731,259,317223e4-7ba2-423d-9e0b-234370cd6093,applianceState/Bedroom/lightColor,bedroom,hue color light bedroom,action,OPERATOR,NEXTOPERATOR,update:lightColor,bedroom-hue color light bedroom
732,260,3babc39c-0d72-4164-a9d7-574811379bd5,technology/appliance/@door,fridge,door,event,equal,rule,OPEN,fridge-door
733,260,3babc39c-0d72-4164-a9d7-574811379bd5,Reminders,reminders,reminders,action,OPERATOR,none,Close the fridge door,reminders-reminders
734,261,f1155ab6-efa4-4c3b-8092-d246e10c2e94,technology/appliance/@door,microwave,door,event,equal,rule,CLOSE,microwave-door
735,261,f1155ab6-efa4-4c3b-8092-d246e10c2e94,Alarms,alarms,alarms,action,OPERATOR,none,Microwave door open!,alarms-alarms
736,262,05563d27-ee09-45ac-b04e-d68000d85ef7,environment/@doorSensor,bathroom,doorsensor,event,equal,and,OPEN,bathroom-doorsensor
737,262,05563d27-ee09-45ac-b04e-d68000d85ef7,environment/@doorSensor,bathroom,doorsensor,condition,equal,rule,OPEN,bathroom-doorsensor
738,262,05563d27-ee09-45ac-b04e-d68000d85ef7,Reminders,reminders,reminders,action,OPERATOR,none,Close the bathroom door!,reminders-reminders
739,263,3d44bc55-492b-47a0-966e-6b4c87005b92,environment/currentWeather/@wind,currentweather,wind,condition,morethen,and,5,currentweather-wind
740,263,3d44bc55-492b-47a0-966e-6b4c87005b92,environment/@temperatureLevel,corridor,temperaturelevel,event,lessthen,rule,18,corridor-temperaturelevel
741,263,3d44bc55-492b-47a0-966e-6b4c87005b92,Alarms,alarms,alarms,action,OPERATOR,none,alarm text,alarms-alarms
742,264,ff00953a-8558-40e1-9a67-fef83416b488,user/position/timeInsideARoom/@timeInsideBathroom,timeinsidearoom,timeinsidebathroom,event,morethen,and,10,timeinsidearoom-timeinsidebathroom
743,264,ff00953a-8558-40e1-9a67-fef83416b488,technology/light/@state,bathroomlight,state,condition,equal,rule,OFF,bathroomlight-state
744,264,ff00953a-8558-40e1-9a67-fef83416b488,Reminders,reminders,reminders,action,OPERATOR,parallel,bathroom light is on for too long,reminders-reminders
745,264,ff00953a-8558-40e1-9a67-fef83416b488,Alarms,alarms,alarms,action,OPERATOR,none,Someone is sick in the bathroom,alarms-alarms
746,265,78206a21-cf1f-47b4-9d59-01111fb75031,technology/appliance/@door,microwave,door,condition,equal,rule,OPEN,microwave-door
747,265,78206a21-cf1f-47b4-9d59-01111fb75031,Reminders,reminders,reminders,action,OPERATOR,none,Remember not to leave the door open,reminders-reminders
748,266,a8f0fba9-8035-4d44-8935-35e5d6ac4c2f,technology/light/@state,corridorlightstrip,state,condition,equal,rule,OFF,corridorlightstrip-state
749,266,a8f0fba9-8035-4d44-8935-35e5d6ac4c2f,Alarms,alarms,alarms,action,OPERATOR,parallel,turn the ligths off,alarms-alarms
750,266,a8f0fba9-8035-4d44-8935-35e5d6ac4c2f,applianceState/Corridor/allLight,corridor,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,corridor-alllight
751,267,7fe54200-4c74-45e3-9d7a-07cd3dc53db3,environment/currentWeather/@snow,currentweather,snow,event,equal,and,true,currentweather-snow
752,267,7fe54200-4c74-45e3-9d7a-07cd3dc53db3,environment/currentWeather/@outdoorTemperature,currentweather,outdoortemperature,condition,lessthen,rule,0,currentweather-outdoortemperature
753,267,7fe54200-4c74-45e3-9d7a-07cd3dc53db3,Reminders,reminders,reminders,action,OPERATOR,none,It's snowing!,reminders-reminders
754,268,ba2dd0cc-033d-4110-9aa8-c024163994fd,environment/dateTime/@localTime,datetime,localtime,condition,equal,and,10:00,datetime-localtime
755,268,ba2dd0cc-033d-4110-9aa8-c024163994fd,technology/light/@state,kitchenlight,state,condition,equal,rule,ON,kitchenlight-state
756,268,ba2dd0cc-033d-4110-9aa8-c024163994fd,Alarms,alarms,alarms,action,OPERATOR,parallel,ligths on,alarms-alarms
757,268,ba2dd0cc-033d-4110-9aa8-c024163994fd,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
758,269,c7a78444-787b-4389-8507-5edfaa7146e1,technology/light/@state,bathroomlight,state,condition,equal,and,OFF,bathroomlight-state
759,269,c7a78444-787b-4389-8507-5edfaa7146e1,user/vocalInput/@vocalString,vocalinput,vocalstring,event,equal,rule,TURN_ON_LIGHT_IN_BATHROOM_COLOR_WHITE,vocalinput-vocalstring
760,269,c7a78444-787b-4389-8507-5edfaa7146e1,applianceState/Bathroom/allLight,bathroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bathroom-alllight
761,269,c7a78444-787b-4389-8507-5edfaa7146e1,Reminders,reminders,reminders,action,OPERATOR,none,Remember to turn on the bathroom light,reminders-reminders
762,270,af1dee69-74a9-4d8e-88bd-13a8c9f166f4,environment/@gasSensor,kitchen,gassensor,event,equal,rule,true,kitchen-gassensor
763,270,af1dee69-74a9-4d8e-88bd-13a8c9f166f4,Reminders,reminders,reminders,action,OPERATOR,none,The gas sensor is active!,reminders-reminders
764,271,87b6eb4e-d5de-4bbd-af2a-955fc471cece,technology/light/@state,corridorlightstrip,state,condition,equal,rule,OFF,corridorlightstrip-state
765,271,87b6eb4e-d5de-4bbd-af2a-955fc471cece,Alarms,alarms,alarms,action,OPERATOR,parallel,"Attention, the lights in the corridor are on, remember to turn them off!",alarms-alarms
766,271,87b6eb4e-d5de-4bbd-af2a-955fc471cece,applianceState/Entrance/lightColor,entrance,hue color light entrance,action,OPERATOR,none,update:lightColor,entrance-hue color light entrance
767,272,8d8b2346-f0ce-4e0b-b139-5f0cf123fdad,environment/twentyFourHoursWeatherForecast/@outdoorCondition,twentyfourhoursweatherforecast,outdoorcondition,event,equal,or,SNOW,twentyfourhoursweatherforecast-outdoorcondition
768,272,8d8b2346-f0ce-4e0b-b139-5f0cf123fdad,environment/twentyFourHoursWeatherForecast/@outdoorTemperature,twentyfourhoursweatherforecast,outdoortemperature,condition,equal,rule,0,twentyfourhoursweatherforecast-outdoortemperature
769,272,8d8b2346-f0ce-4e0b-b139-5f0cf123fdad,Reminders,reminders,reminders,action,OPERATOR,none,"Snow is expected tomorrow, remember to put snow chains on the car!",reminders-reminders
770,273,d1dde5e1-4fd1-4990-a19c-09fca9177df3,environment/@doorSensor,entrance,doorsensor,event,equal,or,OPEN,entrance-doorsensor
771,273,d1dde5e1-4fd1-4990-a19c-09fca9177df3,technology/light/@state,entrancelight,state,event,equal,rule,ON,entrancelight-state
772,273,d1dde5e1-4fd1-4990-a19c-09fca9177df3,Alarms,alarms,alarms,action,OPERATOR,parallel,Attention! The entrance light is on and the door sensor is active,alarms-alarms
773,273,d1dde5e1-4fd1-4990-a19c-09fca9177df3,applianceState/all/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
774,274,6e205e9f-5b16-4613-8be9-f404de84639f,user/activity/sleep/@bedOccupancy,sleep,bedoccupancy,event,equal,and,IN,sleep-bedoccupancy
775,274,6e205e9f-5b16-4613-8be9-f404de84639f,technology/light/@state,bedroomlight,state,condition,equal,rule,OFF,bedroomlight-state
776,274,6e205e9f-5b16-4613-8be9-f404de84639f,Reminders,reminders,reminders,action,OPERATOR,parallel,The alarm rings in 5 minutes,reminders-reminders
777,274,6e205e9f-5b16-4613-8be9-f404de84639f,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bedroom-alllight
778,275,87f16af0-0f9f-4380-8dc2-0a7ca3ccd2bb,technology/appliance/@door,fridge,door,condition,equal,rule,OPEN,fridge-door
779,275,87f16af0-0f9f-4380-8dc2-0a7ca3ccd2bb,Reminders,reminders,reminders,action,OPERATOR,none,Remember not to leave the fridge open,reminders-reminders
780,276,00517cf9-84a2-4cea-a0ba-2c7d190412e9,technology/light/@state,kitchenlight,state,condition,equal,rule,OFF,kitchenlight-state
781,276,00517cf9-84a2-4cea-a0ba-2c7d190412e9,Alarms,alarms,alarms,action,OPERATOR,parallel,You left the light off in the kitchen ,alarms-alarms
782,276,00517cf9-84a2-4cea-a0ba-2c7d190412e9,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
783,277,fb6607a4-1870-4dee-880f-9c7cc4e335db,environment/currentWeather/@snow,currentweather,snow,event,equal,and,true,currentweather-snow
784,277,fb6607a4-1870-4dee-880f-9c7cc4e335db,environment/dateTime/@localTime,datetime,localtime,condition,equal,rule,14:00,datetime-localtime
785,277,fb6607a4-1870-4dee-880f-9c7cc4e335db,Reminders,reminders,reminders,action,OPERATOR,none,It's snowing! No beach volleyball today at 2.20pm,reminders-reminders
786,278,d71a450c-c41a-44ae-a64b-608173c6fb48,environment/dateTime/@localTime,datetime,localtime,condition,equal,and,17:00,datetime-localtime
787,278,d71a450c-c41a-44ae-a64b-608173c6fb48,technology/light/@state,livingroomlight,state,condition,equal,rule,OFF,livingroomlight-state
788,278,d71a450c-c41a-44ae-a64b-608173c6fb48,Alarms,alarms,alarms,action,OPERATOR,parallel,The light in the living room is still off!,alarms-alarms
789,278,d71a450c-c41a-44ae-a64b-608173c6fb48,applianceState/LivingRoom/allLight,livingroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,livingroom-alllight
790,279,2229d546-182b-4d82-aea4-9882bb033c3b,technology/light/@state,bathroomlight,state,condition,equal,and,OFF,bathroomlight-state
791,279,2229d546-182b-4d82-aea4-9882bb033c3b,user/vocalInput/@vocalString,vocalinput,vocalstring,event,equal,rule,TURN_OFF_LIGHT_IN_BATHROOM,vocalinput-vocalstring
792,279,2229d546-182b-4d82-aea4-9882bb033c3b,applianceState/Bathroom/allLight,bathroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bathroom-alllight
793,279,2229d546-182b-4d82-aea4-9882bb033c3b,Reminders,reminders,reminders,action,OPERATOR,none,Remember to turn off the lights in the bathroom,reminders-reminders
794,280,a99544c2-1637-4cd0-8265-413ca8afa40a,environment/@motion,corridor,motion,event,equal,rule,VALUE,corridor-motion
795,280,a99544c2-1637-4cd0-8265-413ca8afa40a,applianceState/Corridor/allLight,corridor,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,corridor-alllight
796,281,67b20012-afb2-4068-918b-3442fb2dbf3b,technology/appliance/@door,fridge,door,event,equal,rule,CLOSE,fridge-door
797,281,67b20012-afb2-4068-918b-3442fb2dbf3b,Alarms,alarms,alarms,action,OPERATOR,sequential,put out a beep sound,alarms-alarms
798,281,67b20012-afb2-4068-918b-3442fb2dbf3b,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
799,282,b977ab5e-7580-444d-bda4-b3c67f6ca854,environment/twentyFourHoursWeatherForecast/@outdoorTemperature,twentyfourhoursweatherforecast,outdoortemperature,event,morethen,and,90,twentyfourhoursweatherforecast-outdoortemperature
800,282,b977ab5e-7580-444d-bda4-b3c67f6ca854,user/physiological/@heartRate,physiological,heartrate,condition,morethen,rule,40,physiological-heartrate
801,282,b977ab5e-7580-444d-bda4-b3c67f6ca854,Reminders,reminders,reminders,action,OPERATOR,none,do not go out for jogging,reminders-reminders
802,283,32e55ff9-fd68-4917-b380-a39ac2e4747f,environment/@gasSensor,kitchen,gassensor,condition,equal,and,true,kitchen-gassensor
803,283,32e55ff9-fd68-4917-b380-a39ac2e4747f,technology/appliance/@door,microwave,door,condition,equal,rule,OPEN,microwave-door
804,283,32e55ff9-fd68-4917-b380-a39ac2e4747f,Alarms,alarms,alarms,action,OPERATOR,parallel,trigger alarm beeps,alarms-alarms
805,283,32e55ff9-fd68-4917-b380-a39ac2e4747f,applianceState/Kitchen/@scene,kitchen,activate,action,OPERATOR,none,invokeFunctions:lightScene,kitchen-activate
806,284,2ad96dfa-b7e4-4011-96e6-8dd32f0a408d,user/position/timeInsideARoom/@timeInsideBathroom,timeinsidearoom,timeinsidebathroom,event,morethen,and,50,timeinsidearoom-timeinsidebathroom
807,284,2ad96dfa-b7e4-4011-96e6-8dd32f0a408d,environment/@temperatureLevel,bathroom,temperaturelevel,condition,morethen,rule,30,bathroom-temperaturelevel
808,284,2ad96dfa-b7e4-4011-96e6-8dd32f0a408d,applianceState/Bathroom/@scene,bathroom,activate,action,OPERATOR,parallel,invokeFunctions:lightScene,bathroom-activate
809,284,2ad96dfa-b7e4-4011-96e6-8dd32f0a408d,Reminders,reminders,reminders,action,OPERATOR,none,get out of the bathroom,reminders-reminders
810,285,90a8be0f-f4ba-4f40-ad21-b15df24160e3,environment/@doorSensor,kitchen,doorsensor,condition,equal,rule,OPEN,kitchen-doorsensor
811,285,90a8be0f-f4ba-4f40-ad21-b15df24160e3,Reminders,reminders,reminders,action,OPERATOR,none,check that the fridge door is closed,reminders-reminders
812,286,2c0e5a8d-378a-40d7-ad77-6734360b0da1,environment/@lightLevel,bathroom,lightlevel,event,equal,rule,DARK,bathroom-lightlevel
813,286,2c0e5a8d-378a-40d7-ad77-6734360b0da1,Alarms,alarms,alarms,action,OPERATOR,parallel,Turning off the bathroom lights,alarms-alarms
814,286,2c0e5a8d-378a-40d7-ad77-6734360b0da1,applianceState/Bathroom/allLight,bathroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bathroom-alllight
815,287,9d469a8c-2992-4d84-ae5d-93f4b4d29863,environment/currentWeather/@rain,currentweather,rain,condition,equal,and,true,currentweather-rain
816,287,9d469a8c-2992-4d84-ae5d-93f4b4d29863,environment/currentWeather/@outdoorTemperature,currentweather,outdoortemperature,condition,lessthen,rule,5,currentweather-outdoortemperature
817,287,9d469a8c-2992-4d84-ae5d-93f4b4d29863,Reminders,reminders,reminders,action,OPERATOR,none,Remember the umbrella and cover yourself that it's cold outside,reminders-reminders
818,288,43737060-be2a-43aa-b422-aa0e93d22aea,environment/@lightLevel,kitchen,lightlevel,condition,equal,and,DAY_LIGHT,kitchen-lightlevel
819,288,43737060-be2a-43aa-b422-aa0e93d22aea,environment/@lightLevel,kitchen,lightlevel,condition,equal,rule,NO_LIGHT,kitchen-lightlevel
820,288,43737060-be2a-43aa-b422-aa0e93d22aea,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,kitchen-alllight
821,288,43737060-be2a-43aa-b422-aa0e93d22aea,Alarms,alarms,alarms,action,OPERATOR,none,It's morning,alarms-alarms
822,289,95e27c0a-cae4-42c6-a019-e973af71c6d8,user/position/timeInsideARoom/@timeInsideBedroom,timeinsidearoom,timeinsidebedroom,condition,equal,and,30,timeinsidearoom-timeinsidebedroom
823,289,95e27c0a-cae4-42c6-a019-e973af71c6d8,technology/light/@temperature,bedroomlight,temperature,condition,morethen,rule,20,bedroomlight-temperature
824,289,95e27c0a-cae4-42c6-a019-e973af71c6d8,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bedroom-alllight
825,289,95e27c0a-cae4-42c6-a019-e973af71c6d8,Reminders,reminders,reminders,action,OPERATOR,none,The light bulb is overheating too much,reminders-reminders
826,290,44bdee03-c7e8-4e2a-a554-a88d8a681126,technology/light/@brightness,bathroomlight,brightness,event,lessthen,rule,20,bathroomlight-brightness
827,290,44bdee03-c7e8-4e2a-a554-a88d8a681126,Reminders,reminders,reminders,action,OPERATOR,none,Enjoy your relax,reminders-reminders
828,291,c571d1f5-cb32-4cdd-a821-6718f6d5857a,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,event,inside,rule,HOUSE,relativeposition-typeofproximity
829,291,c571d1f5-cb32-4cdd-a821-6718f6d5857a,Alarms,alarms,alarms,action,OPERATOR,sequential,I turned the lights off,alarms-alarms
830,291,c571d1f5-cb32-4cdd-a821-6718f6d5857a,applianceState/all/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
831,292,a893843d-ac1f-43bd-a596-bc7ff2d5787b,environment/@gasSensor,kitchen,gassensor,event,equal,and,true,kitchen-gassensor
832,292,a893843d-ac1f-43bd-a596-bc7ff2d5787b,environment/@windowSensor,kitchen,windowsensor,condition,equal,rule,CLOSE,kitchen-windowsensor
833,292,a893843d-ac1f-43bd-a596-bc7ff2d5787b,Reminders,reminders,reminders,action,OPERATOR,none,"Open the window, too much gas",reminders-reminders
834,293,380b253b-4232-42d9-8e50-8cf2d3ad03e9,environment/@lightLevel,livingroom,lightlevel,condition,equal,and,DAY_LIGHT,livingroom-lightlevel
835,293,380b253b-4232-42d9-8e50-8cf2d3ad03e9,technology/light/@state,livingroomlight,state,condition,equal,rule,ON,livingroomlight-state
836,293,380b253b-4232-42d9-8e50-8cf2d3ad03e9,Alarms,alarms,alarms,action,OPERATOR,sequential,Artificial light is not needed now,alarms-alarms
837,293,380b253b-4232-42d9-8e50-8cf2d3ad03e9,applianceState/LivingRoom/allLight,livingroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,livingroom-alllight
838,294,3a8f6042-d858-47f1-a56f-be164b5660c7,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,event,outside,and,BEDROOM,relativeposition-typeofproximity
839,294,3a8f6042-d858-47f1-a56f-be164b5660c7,technology/light/@state,bedroomlight,state,condition,equal,rule,ON,bedroomlight-state
840,294,3a8f6042-d858-47f1-a56f-be164b5660c7,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bedroom-alllight
841,294,3a8f6042-d858-47f1-a56f-be164b5660c7,Reminders,reminders,reminders,action,OPERATOR,none,Remember to turn the lights off,reminders-reminders
842,295,223b41e2-eaad-4c47-bdc1-f0fecdd251e5,technology/appliance/@door,fridge,door,event,equal,rule,OPEN,fridge-door
843,295,223b41e2-eaad-4c47-bdc1-f0fecdd251e5,Reminders,reminders,reminders,action,OPERATOR,none,Close the fridge door,reminders-reminders
844,296,87bdd514-0cd0-40e3-9e1f-967bf87d2fe3,environment/@lightLevel,bedroom,lightlevel,event,equal,rule,NO_LIGHT,bedroom-lightlevel
845,296,87bdd514-0cd0-40e3-9e1f-967bf87d2fe3,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bedroom-alllight
846,296,87bdd514-0cd0-40e3-9e1f-967bf87d2fe3,Alarms,alarms,alarms,action,OPERATOR,none,Lights off,alarms-alarms
847,297,f2a72957-979f-47f4-a982-2a90cc2a1d11,environment/@temperatureLevel,entrance,temperaturelevel,event,lessthen,and,15,entrance-temperaturelevel
848,297,f2a72957-979f-47f4-a982-2a90cc2a1d11,environment/@windowSensor,entrance,windowsensor,condition,equal,rule,OPEN,entrance-windowsensor
849,297,f2a72957-979f-47f4-a982-2a90cc2a1d11,Reminders,reminders,reminders,action,OPERATOR,none,turn on the heaters and close the windows,reminders-reminders
850,298,99098b12-51c4-4a6a-ba4b-c5f2536f4852,environment/@windowSensor,livingroom,windowsensor,condition,equal,and,CLOSE,livingroom-windowsensor
851,298,99098b12-51c4-4a6a-ba4b-c5f2536f4852,environment/@lightLevel,livingroom,lightlevel,condition,equal,rule,DARK,livingroom-lightlevel
852,298,99098b12-51c4-4a6a-ba4b-c5f2536f4852,Alarms,alarms,alarms,action,OPERATOR,parallel,Lights on,alarms-alarms
