id,rule_id,original_rule_id,xPath,parent,realName,ECA,operator,nextOperator,value,completeName
673,236,71868a3f-fdc7-4b5a-b725-7fa5af859897,user/cognitive/@trainingTime,cognitive,trainingtime,event,morethen,rule,0.5,cognitive-trainingtime
674,236,71868a3f-fdc7-4b5a-b725-7fa5af859897,Alarms,alarms,alarms,action,OPERATOR,parallel,Time for some workout,alarms-alarms
675,236,71868a3f-fdc7-4b5a-b725-7fa5af859897,applianceState/LivingRoom/@scene,livingroom,activate,action,OPERATOR,none,invokeFunctions:lightScene,livingroom-activate
676,237,0e8c555f-3f51-46da-b875-6c73d2d1b272,environment/@windowSensor,livingroom,windowsensor,condition,equal,and,OPEN,livingroom-windowsensor
677,237,0e8c555f-3f51-46da-b875-6c73d2d1b272,environment/currentWeather/@rain,currentweather,rain,event,equal,rule,true,currentweather-rain
678,237,0e8c555f-3f51-46da-b875-6c73d2d1b272,Alarms,alarms,alarms,action,OPERATOR,none,Close the window,alarms-alarms
679,238,c946eb82-e349-4083-ac1d-85c4f4e179be,environment/@temperatureLevel,kitchen,temperaturelevel,condition,morethen,and,4,kitchen-temperaturelevel
680,238,c946eb82-e349-4083-ac1d-85c4f4e179be,technology/appliance/@door,fridge,door,condition,equal,rule,OPEN,fridge-door
681,238,c946eb82-e349-4083-ac1d-85c4f4e179be,Alarms,alarms,alarms,action,OPERATOR,parallel,Close the fridge door!,alarms-alarms
682,238,c946eb82-e349-4083-ac1d-85c4f4e179be,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
683,239,73da8af8-f2d3-4896-845d-60ab520b3bbd,user/physiological/@heartRate,physiological,heartrate,event,morethen,and,100,physiological-heartrate
684,239,73da8af8-f2d3-4896-845d-60ab520b3bbd,environment/dateTime/@localTime,datetime,localtime,condition,equal,and,22:30,datetime-localtime
685,239,73da8af8-f2d3-4896-845d-60ab520b3bbd,technology/light/@state,bedroomlight,state,condition,equal,rule,OFF,bedroomlight-state
686,239,73da8af8-f2d3-4896-845d-60ab520b3bbd,Alarms,alarms,alarms,action,OPERATOR,parallel,are you OK?,alarms-alarms
687,239,73da8af8-f2d3-4896-845d-60ab520b3bbd,applianceState/Bedroom/@scene,bedroom,biorhythmlight,action,OPERATOR,none,invokeFunctions:lightScene,bedroom-biorhythmlight
688,240,84025666-04c0-4857-9de4-1f7762cab149,technology/light/@state,entrancelight,state,event,equal,rule,ON,entrancelight-state
689,240,84025666-04c0-4857-9de4-1f7762cab149,Reminders,reminders,reminders,action,OPERATOR,none,reminder text,reminders-reminders
690,241,ab1575f3-ae88-4a74-a29e-d8409ca307a2,environment/@temperatureLevel,livingroom,temperaturelevel,condition,equal,rule,25,livingroom-temperaturelevel
691,241,ab1575f3-ae88-4a74-a29e-d8409ca307a2,Alarms,alarms,alarms,action,OPERATOR,parallel,Fix the living room temperature,alarms-alarms
692,241,ab1575f3-ae88-4a74-a29e-d8409ca307a2,applianceState/LivingRoom/allLight,livingroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,livingroom-alllight
693,242,4a2c4edf-70a6-4095-bb46-e31157214618,environment/@gasSensor,kitchen,gassensor,event,equal,or,true,kitchen-gassensor
694,242,4a2c4edf-70a6-4095-bb46-e31157214618,environment/@smokeSensor,kitchen,smokesensor,event,equal,rule,true,kitchen-smokesensor
695,242,4a2c4edf-70a6-4095-bb46-e31157214618,Reminders,reminders,reminders,action,OPERATOR,none,reminder text,reminders-reminders
696,243,f96e3552-465b-4689-baa5-a9f4cf30f275,environment/currentWeather/@outdoorCondition,currentweather,outdoorcondition,condition,equal,and,FOG,currentweather-outdoorcondition
697,243,f96e3552-465b-4689-baa5-a9f4cf30f275,technology/light/@state,greatluminaire,state,condition,equal,rule,OFF,greatluminaire-state
698,243,f96e3552-465b-4689-baa5-a9f4cf30f275,Alarms,alarms,alarms,action,OPERATOR,sequential,alarm text,alarms-alarms
699,243,f96e3552-465b-4689-baa5-a9f4cf30f275,applianceState/All/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
700,244,42376ba2-e23a-497c-8903-ab47d367553a,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,condition,inside,and,ENTRANCE,relativeposition-typeofproximity
701,244,42376ba2-e23a-497c-8903-ab47d367553a,technology/light/@state,entrancelight,state,condition,equal,rule,ON,entrancelight-state
702,244,42376ba2-e23a-497c-8903-ab47d367553a,applianceState/Entrance/allLight,entrance,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,entrance-alllight
703,244,42376ba2-e23a-497c-8903-ab47d367553a,Reminders,reminders,reminders,action,OPERATOR,none,Someone at the entrance,reminders-reminders
704,245,dd3e446e-ea09-4edd-a780-f0611307d2c8,technology/appliance/@door,fridge,door,event,equal,rule,OPEN,fridge-door
705,245,dd3e446e-ea09-4edd-a780-f0611307d2c8,Reminders,reminders,reminders,action,OPERATOR,none,Check the expiration date of the milk,reminders-reminders
706,246,c67dab1b-a799-4dce-b705-61178fb06b66,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,event,inside,rule,HOUSE,relativeposition-typeofproximity
707,246,c67dab1b-a799-4dce-b705-61178fb06b66,applianceState/all/allLight,all,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,all-alllight
708,246,c67dab1b-a799-4dce-b705-61178fb06b66,Alarms,alarms,alarms,action,OPERATOR,none,I turned off all the lights in the house,alarms-alarms
709,247,89e51888-9138-4775-a3b3-84cb5959c4d2,environment/currentWeather/@rain,currentweather,rain,event,equal,and,true,currentweather-rain
710,247,89e51888-9138-4775-a3b3-84cb5959c4d2,environment/dateTime/@localTime,datetime,localtime,condition,equal,rule,00:00,datetime-localtime
711,247,89e51888-9138-4775-a3b3-84cb5959c4d2,Reminders,reminders,reminders,action,OPERATOR,none,Remember to take the umbrella,reminders-reminders
712,248,f769a205-6ee9-4ad2-aa67-9a978d0f8630,environment/@smokeSensor,kitchen,smokesensor,event,equal,and,true,kitchen-smokesensor
713,248,f769a205-6ee9-4ad2-aa67-9a978d0f8630,environment/@windowSensor,kitchen,windowsensor,condition,equal,rule,CLOSE,kitchen-windowsensor
714,248,f769a205-6ee9-4ad2-aa67-9a978d0f8630,Alarms,alarms,alarms,action,OPERATOR,parallel,alarm text,alarms-alarms
715,248,f769a205-6ee9-4ad2-aa67-9a978d0f8630,applianceState/all/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
716,249,7994ea01-7763-4b85-9d50-219f6f7630c8,user/activity/sleep/@sleepDuration,sleep,sleepduration,event,morethen,and,15,sleep-sleepduration
717,249,7994ea01-7763-4b85-9d50-219f6f7630c8,technology/light/@state,bedroomlight,state,condition,equal,rule,ON,bedroomlight-state
718,249,7994ea01-7763-4b85-9d50-219f6f7630c8,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bedroom-alllight
719,249,7994ea01-7763-4b85-9d50-219f6f7630c8,Reminders,reminders,reminders,action,OPERATOR,none,Even today you fell asleep with the light on ...,reminders-reminders
720,250,8954a617-90b2-4c33-8897-810e44570ac3,technology/appliance/@door,fridge,door,event,equal,rule,OPEN,fridge-door
721,250,8954a617-90b2-4c33-8897-810e44570ac3,Reminders,reminders,reminders,action,OPERATOR,none,Do not keep the refrigerator door open longer than necessary,reminders-reminders
722,251,62616b7b-76f1-4e06-a071-c5bf92ed10ab,environment/@lightLevel,bathroom,lightlevel,condition,equal,rule,NO_LIGHT,bathroom-lightlevel
723,251,62616b7b-76f1-4e06-a071-c5bf92ed10ab,applianceState/Bathroom/allLight,bathroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bathroom-alllight
724,251,62616b7b-76f1-4e06-a071-c5bf92ed10ab,Reminders,reminders,reminders,action,OPERATOR,none,You left the lights turn on in the bathroom....again Charles. I took care of it,reminders-reminders
725,252,c4ae619c-7991-4817-8d08-113d66e208b5,environment/currentWeather/@rain,currentweather,rain,event,equal,and,true,currentweather-rain
726,252,c4ae619c-7991-4817-8d08-113d66e208b5,environment/@windowSensor,livingroom,windowsensor,condition,equal,rule,OPEN,livingroom-windowsensor
727,252,c4ae619c-7991-4817-8d08-113d66e208b5,Reminders,reminders,reminders,action,OPERATOR,none,"Charles, has just started raining, you should close the windows in the livingroom",reminders-reminders
728,253,c34b77c6-60ac-4799-8589-d5c8aa9717a5,environment/@noiseLevel,kitchen,noiselevel,condition,morethen,and,1,kitchen-noiselevel
729,253,c34b77c6-60ac-4799-8589-d5c8aa9717a5,technology/light/@state,bedroomportablelight,state,condition,equal,rule,ON,bedroomportablelight-state
730,253,c34b77c6-60ac-4799-8589-d5c8aa9717a5,Alarms,alarms,alarms,action,OPERATOR,parallel,I'm pretty sure you don't need the lights turn on in your bedroom right now Charles,alarms-alarms
731,253,c34b77c6-60ac-4799-8589-d5c8aa9717a5,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bedroom-alllight
732,254,52fe7593-a3bb-4724-8748-6e71c20af1e9,user/position/timeInsideARoom/@timeInsideKitchen,timeinsidearoom,timeinsidekitchen,event,morethen,and,1,timeinsidearoom-timeinsidekitchen
733,254,52fe7593-a3bb-4724-8748-6e71c20af1e9,technology/light/@state,kitchenlight,state,condition,equal,rule,OFF,kitchenlight-state
734,254,52fe7593-a3bb-4724-8748-6e71c20af1e9,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,kitchen-alllight
735,254,52fe7593-a3bb-4724-8748-6e71c20af1e9,Reminders,reminders,reminders,action,OPERATOR,none,I took the liberty of turning the lights on Charles. You are quiet short-sighted though,reminders-reminders
736,255,b6bb0f38-4c8a-4bdb-be5a-5174955ae28c,technology/appliance/@door,fridge,door,event,equal,rule,OPEN,fridge-door
737,255,b6bb0f38-4c8a-4bdb-be5a-5174955ae28c,Reminders,reminders,reminders,action,OPERATOR,none,Close the fridge,reminders-reminders
738,256,f03c5777-7504-46b6-a131-1372ec560453,environment/sensors/@door,entrance,door,condition,equal,rule,CLOSE,entrance-door
739,256,f03c5777-7504-46b6-a131-1372ec560453,Reminders,reminders,reminders,action,OPERATOR,NEXTOPERATOR,Warning! entrance door is open,reminders-reminders
740,256,f03c5777-7504-46b6-a131-1372ec560453,applianceState/all/allLight,home,alllight,action,OPERATOR,NEXTOPERATOR,invokeFunctions:changeApplianceState,home-alllight
741,257,ba3a8e1a-637e-40f7-ac9a-3b0491d9e51c,environment/weather/currentWeather/@outdoorTemperature,todayweather,outdoortemperature,event,lessthen,and,10,todayweather-outdoortemperature
742,257,ba3a8e1a-637e-40f7-ac9a-3b0491d9e51c,environment/sensors/@temperature,bedroom,temperature,condition,lessthen,rule,18,bedroom-temperature
743,257,ba3a8e1a-637e-40f7-ac9a-3b0491d9e51c,Reminders,reminders,reminders,action,OPERATOR,NEXTOPERATOR,turn on the heaters!,reminders-reminders
744,258,207b26a0-fd92-49a9-9e25-a87801ad0582,environment/sensors/@smokeSensor,kitchen,smokesensor,event,equal,and,VALUE,kitchen-smokesensor
745,258,207b26a0-fd92-49a9-9e25-a87801ad0582,technology/appliance/@door,microwave,door,condition,equal,rule,CLOSE,microwave-door
746,258,207b26a0-fd92-49a9-9e25-a87801ad0582,Reminders,reminders,reminders,action,OPERATOR,NEXTOPERATOR,The food is burned!,reminders-reminders
747,258,207b26a0-fd92-49a9-9e25-a87801ad0582,applianceState/Kitchen/lightColor,kitchen,hue color light kitchen,action,OPERATOR,NEXTOPERATOR,update:lightColor,kitchen-hue color light kitchen
748,259,317223e4-7ba2-423d-9e0b-234370cd6093,user/homeLocation/relativePosition/@typeOfProximity,test-user,typeofproximity,event,inside,rule,BEDROOM,test-user-typeofproximity
749,259,317223e4-7ba2-423d-9e0b-234370cd6093,Reminders,reminders,reminders,action,OPERATOR,NEXTOPERATOR,"Wake up, it's your birthday!!",reminders-reminders
750,259,317223e4-7ba2-423d-9e0b-234370cd6093,applianceState/Bedroom/lightColor,bedroom,hue color light bedroom,action,OPERATOR,NEXTOPERATOR,update:lightColor,bedroom-hue color light bedroom
751,260,3babc39c-0d72-4164-a9d7-574811379bd5,technology/appliance/@door,fridge,door,event,equal,rule,OPEN,fridge-door
752,260,3babc39c-0d72-4164-a9d7-574811379bd5,Reminders,reminders,reminders,action,OPERATOR,none,Close the fridge door,reminders-reminders
753,261,f1155ab6-efa4-4c3b-8092-d246e10c2e94,technology/appliance/@door,microwave,door,event,equal,rule,CLOSE,microwave-door
754,261,f1155ab6-efa4-4c3b-8092-d246e10c2e94,Alarms,alarms,alarms,action,OPERATOR,none,Microwave door open!,alarms-alarms
755,262,05563d27-ee09-45ac-b04e-d68000d85ef7,environment/@doorSensor,bathroom,doorsensor,event,equal,and,OPEN,bathroom-doorsensor
756,262,05563d27-ee09-45ac-b04e-d68000d85ef7,environment/@doorSensor,bathroom,doorsensor,condition,equal,rule,OPEN,bathroom-doorsensor
757,262,05563d27-ee09-45ac-b04e-d68000d85ef7,Reminders,reminders,reminders,action,OPERATOR,none,Close the bathroom door!,reminders-reminders
758,263,3d44bc55-492b-47a0-966e-6b4c87005b92,environment/currentWeather/@wind,currentweather,wind,condition,morethen,and,5,currentweather-wind
759,263,3d44bc55-492b-47a0-966e-6b4c87005b92,environment/@temperatureLevel,corridor,temperaturelevel,event,lessthen,rule,18,corridor-temperaturelevel
760,263,3d44bc55-492b-47a0-966e-6b4c87005b92,Alarms,alarms,alarms,action,OPERATOR,none,alarm text,alarms-alarms
761,264,ff00953a-8558-40e1-9a67-fef83416b488,user/position/timeInsideARoom/@timeInsideBathroom,timeinsidearoom,timeinsidebathroom,event,morethen,and,10,timeinsidearoom-timeinsidebathroom
762,264,ff00953a-8558-40e1-9a67-fef83416b488,technology/light/@state,bathroomlight,state,condition,equal,rule,OFF,bathroomlight-state
763,264,ff00953a-8558-40e1-9a67-fef83416b488,Reminders,reminders,reminders,action,OPERATOR,parallel,bathroom light is on for too long,reminders-reminders
764,264,ff00953a-8558-40e1-9a67-fef83416b488,Alarms,alarms,alarms,action,OPERATOR,none,Someone is sick in the bathroom,alarms-alarms
765,265,78206a21-cf1f-47b4-9d59-01111fb75031,technology/appliance/@door,microwave,door,condition,equal,rule,OPEN,microwave-door
766,265,78206a21-cf1f-47b4-9d59-01111fb75031,Reminders,reminders,reminders,action,OPERATOR,none,Remember not to leave the door open,reminders-reminders
767,266,a8f0fba9-8035-4d44-8935-35e5d6ac4c2f,technology/light/@state,corridorlightstrip,state,condition,equal,rule,OFF,corridorlightstrip-state
768,266,a8f0fba9-8035-4d44-8935-35e5d6ac4c2f,Alarms,alarms,alarms,action,OPERATOR,parallel,turn the ligths off,alarms-alarms
769,266,a8f0fba9-8035-4d44-8935-35e5d6ac4c2f,applianceState/Corridor/allLight,corridor,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,corridor-alllight
770,267,7fe54200-4c74-45e3-9d7a-07cd3dc53db3,environment/currentWeather/@snow,currentweather,snow,event,equal,and,true,currentweather-snow
771,267,7fe54200-4c74-45e3-9d7a-07cd3dc53db3,environment/currentWeather/@outdoorTemperature,currentweather,outdoortemperature,condition,lessthen,rule,0,currentweather-outdoortemperature
772,267,7fe54200-4c74-45e3-9d7a-07cd3dc53db3,Reminders,reminders,reminders,action,OPERATOR,none,It's snowing!,reminders-reminders
773,268,ba2dd0cc-033d-4110-9aa8-c024163994fd,environment/dateTime/@localTime,datetime,localtime,condition,equal,and,10:00,datetime-localtime
774,268,ba2dd0cc-033d-4110-9aa8-c024163994fd,technology/light/@state,kitchenlight,state,condition,equal,rule,ON,kitchenlight-state
775,268,ba2dd0cc-033d-4110-9aa8-c024163994fd,Alarms,alarms,alarms,action,OPERATOR,parallel,ligths on,alarms-alarms
776,268,ba2dd0cc-033d-4110-9aa8-c024163994fd,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
777,269,c7a78444-787b-4389-8507-5edfaa7146e1,technology/light/@state,bathroomlight,state,condition,equal,and,OFF,bathroomlight-state
778,269,c7a78444-787b-4389-8507-5edfaa7146e1,user/vocalInput/@vocalString,vocalinput,vocalstring,event,equal,rule,TURN_ON_LIGHT_IN_BATHROOM_COLOR_WHITE,vocalinput-vocalstring
779,269,c7a78444-787b-4389-8507-5edfaa7146e1,applianceState/Bathroom/allLight,bathroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bathroom-alllight
780,269,c7a78444-787b-4389-8507-5edfaa7146e1,Reminders,reminders,reminders,action,OPERATOR,none,Remember to turn on the bathroom light,reminders-reminders
781,270,af1dee69-74a9-4d8e-88bd-13a8c9f166f4,environment/@gasSensor,kitchen,gassensor,event,equal,rule,true,kitchen-gassensor
782,270,af1dee69-74a9-4d8e-88bd-13a8c9f166f4,Reminders,reminders,reminders,action,OPERATOR,none,The gas sensor is active!,reminders-reminders
783,271,87b6eb4e-d5de-4bbd-af2a-955fc471cece,technology/light/@state,corridorlightstrip,state,condition,equal,rule,OFF,corridorlightstrip-state
784,271,87b6eb4e-d5de-4bbd-af2a-955fc471cece,Alarms,alarms,alarms,action,OPERATOR,parallel,"Attention, the lights in the corridor are on, remember to turn them off!",alarms-alarms
785,271,87b6eb4e-d5de-4bbd-af2a-955fc471cece,applianceState/Entrance/lightColor,entrance,hue color light entrance,action,OPERATOR,none,update:lightColor,entrance-hue color light entrance
786,272,8d8b2346-f0ce-4e0b-b139-5f0cf123fdad,environment/twentyFourHoursWeatherForecast/@outdoorCondition,twentyfourhoursweatherforecast,outdoorcondition,event,equal,or,SNOW,twentyfourhoursweatherforecast-outdoorcondition
787,272,8d8b2346-f0ce-4e0b-b139-5f0cf123fdad,environment/twentyFourHoursWeatherForecast/@outdoorTemperature,twentyfourhoursweatherforecast,outdoortemperature,condition,equal,rule,0,twentyfourhoursweatherforecast-outdoortemperature
788,272,8d8b2346-f0ce-4e0b-b139-5f0cf123fdad,Reminders,reminders,reminders,action,OPERATOR,none,"Snow is expected tomorrow, remember to put snow chains on the car!",reminders-reminders
789,273,d1dde5e1-4fd1-4990-a19c-09fca9177df3,environment/@doorSensor,entrance,doorsensor,event,equal,or,OPEN,entrance-doorsensor
790,273,d1dde5e1-4fd1-4990-a19c-09fca9177df3,technology/light/@state,entrancelight,state,event,equal,rule,ON,entrancelight-state
791,273,d1dde5e1-4fd1-4990-a19c-09fca9177df3,Alarms,alarms,alarms,action,OPERATOR,parallel,Attention! The entrance light is on and the door sensor is active,alarms-alarms
792,273,d1dde5e1-4fd1-4990-a19c-09fca9177df3,applianceState/all/allLight,all,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,all-alllight
793,274,6e205e9f-5b16-4613-8be9-f404de84639f,user/activity/sleep/@bedOccupancy,sleep,bedoccupancy,event,equal,and,IN,sleep-bedoccupancy
794,274,6e205e9f-5b16-4613-8be9-f404de84639f,technology/light/@state,bedroomlight,state,condition,equal,rule,OFF,bedroomlight-state
795,274,6e205e9f-5b16-4613-8be9-f404de84639f,Reminders,reminders,reminders,action,OPERATOR,parallel,The alarm rings in 5 minutes,reminders-reminders
796,274,6e205e9f-5b16-4613-8be9-f404de84639f,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bedroom-alllight
797,275,87f16af0-0f9f-4380-8dc2-0a7ca3ccd2bb,technology/appliance/@door,fridge,door,condition,equal,rule,OPEN,fridge-door
798,275,87f16af0-0f9f-4380-8dc2-0a7ca3ccd2bb,Reminders,reminders,reminders,action,OPERATOR,none,Remember not to leave the fridge open,reminders-reminders
799,276,00517cf9-84a2-4cea-a0ba-2c7d190412e9,technology/light/@state,kitchenlight,state,condition,equal,rule,OFF,kitchenlight-state
800,276,00517cf9-84a2-4cea-a0ba-2c7d190412e9,Alarms,alarms,alarms,action,OPERATOR,parallel,You left the light off in the kitchen ,alarms-alarms
801,276,00517cf9-84a2-4cea-a0ba-2c7d190412e9,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
802,277,fb6607a4-1870-4dee-880f-9c7cc4e335db,environment/currentWeather/@snow,currentweather,snow,event,equal,and,true,currentweather-snow
803,277,fb6607a4-1870-4dee-880f-9c7cc4e335db,environment/dateTime/@localTime,datetime,localtime,condition,equal,rule,14:00,datetime-localtime
804,277,fb6607a4-1870-4dee-880f-9c7cc4e335db,Reminders,reminders,reminders,action,OPERATOR,none,It's snowing! No beach volleyball today at 2.20pm,reminders-reminders
805,278,d71a450c-c41a-44ae-a64b-608173c6fb48,environment/dateTime/@localTime,datetime,localtime,condition,equal,and,17:00,datetime-localtime
806,278,d71a450c-c41a-44ae-a64b-608173c6fb48,technology/light/@state,livingroomlight,state,condition,equal,rule,OFF,livingroomlight-state
807,278,d71a450c-c41a-44ae-a64b-608173c6fb48,Alarms,alarms,alarms,action,OPERATOR,parallel,The light in the living room is still off!,alarms-alarms
808,278,d71a450c-c41a-44ae-a64b-608173c6fb48,applianceState/LivingRoom/allLight,livingroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,livingroom-alllight
809,279,2229d546-182b-4d82-aea4-9882bb033c3b,technology/light/@state,bathroomlight,state,condition,equal,and,OFF,bathroomlight-state
810,279,2229d546-182b-4d82-aea4-9882bb033c3b,user/vocalInput/@vocalString,vocalinput,vocalstring,event,equal,rule,TURN_OFF_LIGHT_IN_BATHROOM,vocalinput-vocalstring
811,279,2229d546-182b-4d82-aea4-9882bb033c3b,applianceState/Bathroom/allLight,bathroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bathroom-alllight
812,279,2229d546-182b-4d82-aea4-9882bb033c3b,Reminders,reminders,reminders,action,OPERATOR,none,Remember to turn off the lights in the bathroom,reminders-reminders
813,280,a99544c2-1637-4cd0-8265-413ca8afa40a,environment/@motion,corridor,motion,event,equal,rule,VALUE,corridor-motion
814,280,a99544c2-1637-4cd0-8265-413ca8afa40a,applianceState/Corridor/allLight,corridor,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,corridor-alllight
815,281,67b20012-afb2-4068-918b-3442fb2dbf3b,technology/appliance/@door,fridge,door,event,equal,rule,CLOSE,fridge-door
816,281,67b20012-afb2-4068-918b-3442fb2dbf3b,Alarms,alarms,alarms,action,OPERATOR,sequential,put out a beep sound,alarms-alarms
817,281,67b20012-afb2-4068-918b-3442fb2dbf3b,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,kitchen-alllight
818,282,b977ab5e-7580-444d-bda4-b3c67f6ca854,environment/twentyFourHoursWeatherForecast/@outdoorTemperature,twentyfourhoursweatherforecast,outdoortemperature,event,morethen,and,90,twentyfourhoursweatherforecast-outdoortemperature
819,282,b977ab5e-7580-444d-bda4-b3c67f6ca854,user/physiological/@heartRate,physiological,heartrate,condition,morethen,rule,40,physiological-heartrate
820,282,b977ab5e-7580-444d-bda4-b3c67f6ca854,Reminders,reminders,reminders,action,OPERATOR,none,do not go out for jogging,reminders-reminders
821,283,32e55ff9-fd68-4917-b380-a39ac2e4747f,environment/@gasSensor,kitchen,gassensor,condition,equal,and,true,kitchen-gassensor
822,283,32e55ff9-fd68-4917-b380-a39ac2e4747f,technology/appliance/@door,microwave,door,condition,equal,rule,OPEN,microwave-door
823,283,32e55ff9-fd68-4917-b380-a39ac2e4747f,Alarms,alarms,alarms,action,OPERATOR,parallel,trigger alarm beeps,alarms-alarms
824,283,32e55ff9-fd68-4917-b380-a39ac2e4747f,applianceState/Kitchen/@scene,kitchen,activate,action,OPERATOR,none,invokeFunctions:lightScene,kitchen-activate
825,284,2ad96dfa-b7e4-4011-96e6-8dd32f0a408d,user/position/timeInsideARoom/@timeInsideBathroom,timeinsidearoom,timeinsidebathroom,event,morethen,and,50,timeinsidearoom-timeinsidebathroom
826,284,2ad96dfa-b7e4-4011-96e6-8dd32f0a408d,environment/@temperatureLevel,bathroom,temperaturelevel,condition,morethen,rule,30,bathroom-temperaturelevel
827,284,2ad96dfa-b7e4-4011-96e6-8dd32f0a408d,applianceState/Bathroom/@scene,bathroom,activate,action,OPERATOR,parallel,invokeFunctions:lightScene,bathroom-activate
828,284,2ad96dfa-b7e4-4011-96e6-8dd32f0a408d,Reminders,reminders,reminders,action,OPERATOR,none,get out of the bathroom,reminders-reminders
829,285,90a8be0f-f4ba-4f40-ad21-b15df24160e3,environment/@doorSensor,kitchen,doorsensor,condition,equal,rule,OPEN,kitchen-doorsensor
830,285,90a8be0f-f4ba-4f40-ad21-b15df24160e3,Reminders,reminders,reminders,action,OPERATOR,none,check that the fridge door is closed,reminders-reminders
831,286,2c0e5a8d-378a-40d7-ad77-6734360b0da1,environment/@lightLevel,bathroom,lightlevel,event,equal,rule,DARK,bathroom-lightlevel
832,286,2c0e5a8d-378a-40d7-ad77-6734360b0da1,Alarms,alarms,alarms,action,OPERATOR,parallel,Turning off the bathroom lights,alarms-alarms
833,286,2c0e5a8d-378a-40d7-ad77-6734360b0da1,applianceState/Bathroom/allLight,bathroom,alllight,action,OPERATOR,none,invokeFunctions:changeApplianceState,bathroom-alllight
834,287,9d469a8c-2992-4d84-ae5d-93f4b4d29863,environment/currentWeather/@rain,currentweather,rain,condition,equal,and,true,currentweather-rain
835,287,9d469a8c-2992-4d84-ae5d-93f4b4d29863,environment/currentWeather/@outdoorTemperature,currentweather,outdoortemperature,condition,lessthen,rule,5,currentweather-outdoortemperature
836,287,9d469a8c-2992-4d84-ae5d-93f4b4d29863,Reminders,reminders,reminders,action,OPERATOR,none,Remember the umbrella and cover yourself that it's cold outside,reminders-reminders
837,288,43737060-be2a-43aa-b422-aa0e93d22aea,environment/@lightLevel,kitchen,lightlevel,condition,equal,and,DAY_LIGHT,kitchen-lightlevel
838,288,43737060-be2a-43aa-b422-aa0e93d22aea,environment/@lightLevel,kitchen,lightlevel,condition,equal,rule,NO_LIGHT,kitchen-lightlevel
839,288,43737060-be2a-43aa-b422-aa0e93d22aea,applianceState/Kitchen/allLight,kitchen,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,kitchen-alllight
840,288,43737060-be2a-43aa-b422-aa0e93d22aea,Alarms,alarms,alarms,action,OPERATOR,none,It's morning,alarms-alarms
841,289,95e27c0a-cae4-42c6-a019-e973af71c6d8,user/position/timeInsideARoom/@timeInsideBedroom,timeinsidearoom,timeinsidebedroom,condition,equal,and,30,timeinsidearoom-timeinsidebedroom
842,289,95e27c0a-cae4-42c6-a019-e973af71c6d8,technology/light/@temperature,bedroomlight,temperature,condition,morethen,rule,20,bedroomlight-temperature
843,289,95e27c0a-cae4-42c6-a019-e973af71c6d8,applianceState/Bedroom/allLight,bedroom,alllight,action,OPERATOR,parallel,invokeFunctions:changeApplianceState,bedroom-alllight
844,289,95e27c0a-cae4-42c6-a019-e973af71c6d8,Reminders,reminders,reminders,action,OPERATOR,none,The light bulb is overheating too much,reminders-reminders
845,290,44bdee03-c7e8-4e2a-a554-a88d8a681126,technology/light/@brightness,bathroomlight,brightness,event,lessthen,rule,20,bathroomlight-brightness
846,290,44bdee03-c7e8-4e2a-a554-a88d8a681126,Reminders,reminders,reminders,action,OPERATOR,none,Enjoy your relax,reminders-reminders
847,291,c571d1f5-cb32-4cdd-a821-6718f6d5857a,user/position/relativePosition/@typeOfProximity,relativeposition,typeofproximity,event,inside,rule,HOUSE,relativeposition-typeofproximity
848,291,c571d1f5-cb32-4cdd-a821-6718f6d5857a,Alarms,alarms,alarms,action,OPERATOR,sequential,I turned the lights off,alarms-alarms
